id	type	parentid, name	parentid	parenttype	maxlat	maxlong	minlat	minlong
48137	C	TX, Edwards	TX	S	30.29064178	-99.75417328	29.62326241	-100.70084381
48139	C	TX, Ellis	TX	S	32.54942703	-96.38321686	32.05208588	-97.08745575
48141	C	TX, El Paso	TX	S	32.00253296	-105.95433044	31.38715172	-106.64564514
48143	C	TX, Erath	TX	S	32.51303864	-97.86483765	31.91751099	-98.55115509
48145	C	TX, Falls	TX	S	31.52226448	-96.59686279	30.98621941	-97.27828979
48147	C	TX, Fannin	TX	S	33.88710022	-95.84352112	33.34088516	-96.38500977
48149	C	TX, Fayette	TX	S	30.16435051	-96.56984711	29.62808990	-97.31789398
48151	C	TX, Fisher	TX	S	32.96347046	-100.14422607	32.52279282	-100.66062927
48153	C	TX, Floyd	TX	S	34.31257629	-101.04116058	33.83045197	-101.56510162
48155	C	TX, Foard	TX	S	34.24124527	-99.47449493	33.73350525	-100.04847717
48157	C	TX, Fort Bend	TX	S	29.78828049	-95.42411804	29.26264191	-96.08880615
48159	C	TX, Franklin	TX	S	33.38945389	-95.12448883	32.96186829	-95.30895996
48161	C	TX, Freestone	TX	S	32.01258087	-95.78684235	31.41339111	-96.49671173
48163	C	TX, Frio	TX	S	29.09153938	-98.80084229	28.64056587	-99.41387939
48165	C	TX, Gaines	TX	S	32.95950317	-102.20270538	32.52219391	-103.06507874
48167	C	TX, Galveston	TX	S	29.59826469	-94.36737061	29.06273842	-95.23310852
48169	C	TX, Garza	TX	S	33.39722061	-101.03839111	32.96102524	-101.55761719
48171	C	TX, Gillespie	TX	S	30.49988747	-98.58786011	30.13437843	-99.30401611
48173	C	TX, Glasscock	TX	S	32.08753204	-101.26421356	31.65085411	-101.77642059
48175	C	TX, Goliad	TX	S	28.92522812	-97.15378571	28.38850212	-97.77869415
48177	C	TX, Gonzales	TX	S	29.78465843	-97.13051605	29.10976410	-97.85877991
48179	C	TX, Gray	TX	S	35.62048340	-100.53833008	35.18214035	-101.08643341
48181	C	TX, Grayson	TX	S	33.95937729	-96.37945557	33.39775085	-96.94512939
48183	C	TX, Gregg	TX	S	32.66244888	-94.57931519	32.36008453	-94.98767090
48185	C	TX, Grimes	TX	S	30.86412430	-95.80419922	30.22501183	-96.18773651
48187	C	TX, Guadalupe	TX	S	29.85828781	-97.63125610	29.36530685	-98.31079102
48189	C	TX, Hale	TX	S	34.31313324	-101.56358337	33.82467651	-102.09041595
48191	C	TX, Hall	TX	S	34.74835587	-100.41574860	34.31276321	-100.94634247
48193	C	TX, Hamilton	TX	S	32.01775742	-97.76643372	31.41639709	-98.46373749
48195	C	TX, Hansford	TX	S	36.49958420	-101.08479309	36.05506134	-101.62391663
48197	C	TX, Hardeman	TX	S	34.57873154	-99.47481537	34.05723953	-99.99788666
48199	C	TX, Hardin	TX	S	30.52706337	-94.07105255	30.09739876	-94.73273468
48201	C	TX, Harris	TX	S	30.17090034	-94.90770721	29.49708176	-95.96077728
48203	C	TX, Harrison	TX	S	32.79308701	-94.04277802	32.32714462	-94.70220947
48205	C	TX, Hartley	TX	S	36.05565262	-102.16268921	35.62248611	-103.04218292
48207	C	TX, Haskell	TX	S	33.39906311	-99.47126007	32.95696259	-99.99132538
48209	C	TX, Hays	TX	S	30.35631180	-97.70954895	29.75244331	-98.29759979
48211	C	TX, Hemphill	TX	S	36.05649185	-100.00038910	35.61907196	-100.54128265
48213	C	TX, Henderson	TX	S	32.35894775	-95.42851257	32.00589752	-96.45372772
48215	C	TX, Hidalgo	TX	S	26.78308105	-97.86167145	26.03636932	-98.58673859
48217	C	TX, Hill	TX	S	32.26544952	-96.71911621	31.70888329	-97.49636078
48219	C	TX, Hockley	TX	S	33.82512283	-102.07592773	33.38832855	-102.61544800
48221	C	TX, Hood	TX	S	32.55882263	-97.61528015	32.23346710	-98.06854248
48223	C	TX, Hopkins	TX	S	33.37677765	-95.30759430	32.96043396	-95.86333466
48225	C	TX, Houston	TX	S	31.59285927	-94.95800018	30.92601395	-95.77692413
48227	C	TX, Howard	TX	S	32.52522659	-101.17453766	32.08709717	-101.69500732
48229	C	TX, Hudspeth	TX	S	32.00234985	-104.90711975	30.62909698	-105.99800110
48231	C	TX, Hunt	TX	S	33.40977859	-95.85864258	32.83721542	-96.29734802
48233	C	TX, Hutchinson	TX	S	36.05540466	-101.08573151	35.62405777	-101.62346649
48235	C	TX, Irion	TX	S	31.52874565	-100.68876648	31.07937813	-101.27479553
48237	C	TX, Jack	TX	S	33.46712875	-97.91819000	33.00128555	-98.42655182
48239	C	TX, Jackson	TX	S	29.26387596	-96.30918121	28.67440987	-96.93858337
48241	C	TX, Jasper	TX	S	31.15807152	-93.86570740	30.24164963	-94.45986176
48243	C	TX, Jeff Davis	TX	S	31.10516357	-103.43997955	30.41220284	-104.98001099
48245	C	TX, Jefferson	TX	S	30.18881035	-93.81435394	29.50632858	-94.44511414
48247	C	TX, Jim Hogg	TX	S	27.35910034	-98.41788483	26.78353500	-98.95477295
48249	C	TX, Jim Wells	TX	S	28.05796623	-97.78916931	27.26098061	-98.23549652
48251	C	TX, Johnson	TX	S	32.55548477	-97.08618927	32.13466644	-97.61713409
48253	C	TX, Jones	TX	S	32.96025085	-99.61181641	32.51461029	-100.14654541
48255	C	TX, Karnes	TX	S	29.22174835	-97.57463837	28.66798019	-98.19099426
48257	C	TX, Kaufman	TX	S	32.84172440	-96.07553864	32.35750580	-96.52995300
48259	C	TX, Kendall	TX	S	30.13895416	-98.41401672	29.71670341	-98.92098236
48261	C	TX, Kenedy	TX	S	27.28348732	-97.22537231	26.59799385	-97.98589325
48263	C	TX, Kent	TX	S	33.39905930	-100.51705170	32.96290970	-101.03888702
48265	C	TX, Kerr	TX	S	30.29094315	-98.91764069	29.78155327	-99.75767517
48267	C	TX, Kimble	TX	S	30.71101952	-99.30198669	30.28667259	-100.11687469
48269	C	TX, King	TX	S	33.83614731	-99.99098206	33.39699554	-100.51869202
48271	C	TX, Kinney	TX	S	29.62389755	-100.11122894	29.08424187	-100.79549408
48273	C	TX, Kleberg	TX	S	27.63593483	-97.16510010	27.20899391	-98.05979919
48275	C	TX, Knox	TX	S	33.83607864	-99.47244263	33.39740372	-99.99643707
48277	C	TX, Lamar	TX	S	33.94147491	-95.30838776	33.37781906	-95.85774231
48279	C	TX, Lamb	TX	S	34.31328201	-102.08570099	33.82459641	-102.61560059
48281	C	TX, Lampasas	TX	S	31.46371651	-97.90709686	31.02942467	-98.56958771
48283	C	TX, La Salle	TX	S	28.64748764	-98.80006409	28.03041649	-99.39667511
48285	C	TX, Lavaca	TX	S	29.63270760	-96.56055450	29.06324387	-97.24010468
48287	C	TX, Lee	TX	S	30.55710220	-96.64058685	30.03199959	-97.33446503
48289	C	TX, Leon	TX	S	31.65410614	-95.65592957	30.97352409	-96.33051300
48291	C	TX, Liberty	TX	S	30.49355316	-94.44223785	29.88421631	-95.16589355
48293	C	TX, Limestone	TX	S	31.81488609	-96.23662567	31.22089958	-96.93222046
48295	C	TX, Lipscomb	TX	S	36.49988174	-100.00039673	36.05537033	-100.54672241
48297	C	TX, Live Oak	TX	S	28.78694916	-97.80877686	28.05668068	-98.33502960
48299	C	TX, Llano	TX	S	30.92212105	-98.34986877	30.48578072	-98.96461487
48301	C	TX, Loving	TX	S	32.00055313	-103.32649994	31.65076828	-103.98365021
48303	C	TX, Lubbock	TX	S	33.83045197	-101.55688477	33.38958740	-102.08570099
48305	C	TX, Lynn	TX	S	33.39476013	-101.55664825	32.95970154	-102.07621765
48307	C	TX, McCulloch	TX	S	31.49361038	-99.09060669	30.94055367	-99.60370636
48309	C	TX, McLennan	TX	S	31.86307716	-96.80112457	31.24421310	-97.60520172
48311	C	TX, McMullen	TX	S	28.64378929	-98.33419800	28.05716133	-98.80332184
48313	C	TX, Madison	TX	S	31.09421158	-95.61236572	30.82300186	-96.24101257
48315	C	TX, Marion	TX	S	32.88096619	-94.04270172	32.68923187	-94.70869446
48317	C	TX, Martin	TX	S	32.52532578	-101.68865967	32.08672714	-102.21127319
48319	C	TX, Mason	TX	S	30.94117928	-98.96361542	30.49807549	-99.48475647
48321	C	TX, Matagorda	TX	S	29.22970200	-95.49659729	28.27973557	-96.39519501
48323	C	TX, Maverick	TX	S	29.08631706	-100.11140442	28.19683647	-100.66754913
48325	C	TX, Medina	TX	S	29.69070816	-98.80458832	29.09024239	-99.41387939
48327	C	TX, Menard	TX	S	31.08799362	-99.48381042	30.71036530	-100.11666870
48329	C	TX, Midland	TX	S	32.08713150	-101.77564240	31.65138817	-102.28780365
48331	C	TX, Milam	TX	S	31.11099434	-96.61292267	30.45734406	-97.31550598
48333	C	TX, Mills	TX	S	31.72360802	-98.26679230	31.23058128	-98.99504089
48335	C	TX, Mitchell	TX	S	32.52811813	-100.66062927	32.08538818	-101.18399811
48337	C	TX, Montague	TX	S	33.99093628	-97.48413849	33.43373489	-97.97904968
48339	C	TX, Montgomery	TX	S	30.63028336	-95.09671021	30.02774811	-95.83023834
48341	C	TX, Moore	TX	S	36.05562592	-101.62263489	35.61992264	-102.16305542
48343	C	TX, Morris	TX	S	33.36560440	-94.65220642	32.87916183	-94.81974030
48345	C	TX, Motley	TX	S	34.31419373	-100.51734161	33.83362579	-101.04176331
48347	C	TX, Nacogdoches	TX	S	31.84554863	-94.30210876	31.22282410	-94.97802734
48349	C	TX, Navarro	TX	S	32.32860184	-96.05071259	31.79619026	-96.89620972
48351	C	TX, Newton	TX	S	31.18647575	-93.50813293	30.24267197	-93.91112518
48353	C	TX, Nolan	TX	S	32.52535248	-100.14654541	32.08132935	-100.66535187
48355	C	TX, Nueces	TX	S	27.99564743	-96.98428345	27.55835342	-97.94214630
48357	C	TX, Ochiltree	TX	S	36.49986267	-100.54598236	36.05653763	-101.08574677
48359	C	TX, Oldham	TX	S	35.62751389	-102.16272736	35.18302536	-103.04277802
48361	C	TX, Orange	TX	S	30.24453354	-93.68885040	29.86505318	-94.11766815
48363	C	TX, Palo Pinto	TX	S	33.00791168	-98.05609131	32.51162720	-98.57625580
48365	C	TX, Panola	TX	S	32.39435577	-94.01563263	31.97319221	-94.60179901
48367	C	TX, Parker	TX	S	33.00333405	-97.54416656	32.55529785	-98.06683350
48369	C	TX, Parmer	TX	S	34.74766159	-102.52516174	34.31227875	-103.04400635
48371	C	TX, Pecos	TX	S	31.37130547	-101.76847839	30.05266190	-103.58508301
48373	C	TX, Polk	TX	S	31.14673042	-94.53792572	30.48900223	-95.20018005
48375	C	TX, Potter	TX	S	35.62019730	-101.62271118	35.18275452	-102.16747284
48377	C	TX, Presidio	TX	S	30.62909698	-103.79270172	29.25955582	-104.98013306
48379	C	TX, Rains	TX	S	32.98022842	-95.63523102	32.71141052	-95.98663330
48381	C	TX, Randall	TX	S	35.18336487	-101.62294006	34.74741745	-102.16884613
48383	C	TX, Reagan	TX	S	31.65152740	-101.26710510	31.07926369	-101.77619171
48385	C	TX, Real	TX	S	30.08235550	-99.60263824	29.62349510	-100.06413269
48387	C	TX, Red River	TX	S	33.96182251	-94.73274231	33.31827927	-95.31103516
48389	C	TX, Reeves	TX	S	32.00012589	-103.01113892	30.76646996	-104.10235596
48391	C	TX, Refugio	TX	S	28.55483246	-96.76388550	28.06153870	-97.54106903
48393	C	TX, Roberts	TX	S	36.05799103	-100.53951263	35.61907959	-101.08614349
48395	C	TX, Robertson	TX	S	31.35712814	-96.23518372	30.69542313	-96.83098602
48397	C	TX, Rockwall	TX	S	32.98231888	-96.29711914	32.81322861	-96.51896667
48399	C	TX, Runnels	TX	S	32.08272171	-99.71395111	31.57668877	-100.23610687
48401	C	TX, Rusk	TX	S	32.40630341	-94.45219421	31.84371948	-94.98599243
48403	C	TX, Sabine	TX	S	31.61187935	-93.59525299	31.13427162	-94.04796600
48405	C	TX, San Augustine	TX	S	31.65357971	-93.98323059	31.09927940	-94.39950562
48407	C	TX, San Jacinto	TX	S	30.90664864	-94.82974243	30.31952667	-95.35903168
48409	C	TX, San Patricio	TX	S	28.17759514	-97.13621521	27.82112122	-97.90820312
48411	C	TX, San Saba	TX	S	31.48901176	-98.41526794	30.92033958	-99.09243011
48413	C	TX, Schleicher	TX	S	31.08873177	-100.11521912	30.70607185	-100.96236420
48415	C	TX, Scurry	TX	S	32.97022629	-100.65586853	32.52518845	-101.17472839
48417	C	TX, Shackelford	TX	S	32.95714569	-99.09574890	32.51465225	-99.61226654
48419	C	TX, Shelby	TX	S	31.97985649	-93.79454803	31.56941986	-94.51142883
48421	C	TX, Sherman	TX	S	36.50068283	-101.62346649	36.05513000	-102.16329956
48423	C	TX, Smith	TX	S	32.68707657	-94.98526764	32.13539886	-95.59454346
48425	C	TX, Somervell	TX	S	32.31862259	-97.61428833	32.08734131	-97.94562531
48427	C	TX, Starr	TX	S	26.78569412	-98.32067108	26.23533058	-99.17159271
48429	C	TX, Stephens	TX	S	32.95723724	-98.57561493	32.51469040	-99.09605408
48431	C	TX, Sterling	TX	S	32.08732224	-100.82159424	31.55646133	-101.26763916
48433	C	TX, Stonewall	TX	S	33.39805222	-99.98883057	32.95980072	-100.51921082
48435	C	TX, Sutton	TX	S	30.71036530	-100.11615753	30.28747749	-100.96082306
48437	C	TX, Swisher	TX	S	34.74825287	-101.47138214	34.31220245	-101.99848938
48439	C	TX, Tarrant	TX	S	32.99420166	-97.03238678	32.54863739	-97.55058289
48441	C	TX, Taylor	TX	S	32.52300262	-99.62956238	32.08126068	-100.15190887
48443	C	TX, Terrell	TX	S	30.65659714	-101.64801788	29.77973366	-102.56698608
48445	C	TX, Terry	TX	S	33.38958740	-102.07537842	32.95856857	-102.59510803
48447	C	TX, Throckmorton	TX	S	33.39902496	-98.95087433	32.95641327	-99.47244263
48449	C	TX, Titus	TX	S	33.39722824	-94.80878448	32.98248672	-95.12612915
48451	C	TX, Tom Green	TX	S	31.70541763	-100.11123657	31.08612251	-101.26794434
48453	C	TX, Travis	TX	S	30.62751579	-97.36953735	30.02449989	-98.17297363
48455	C	TX, Trinity	TX	S	31.38700676	-94.84281158	30.82456589	-95.43478394
48457	C	TX, Tyler	TX	S	31.05906487	-94.05126190	30.52603340	-94.65798950
48459	C	TX, Upshur	TX	S	32.90449905	-94.67234802	32.51791763	-95.15341187
48461	C	TX, Upton	TX	S	31.65187836	-101.77498627	31.07975006	-102.31804657
48463	C	TX, Uvalde	TX	S	29.62769127	-99.41172791	29.08631706	-100.11235046
48465	C	TX, Val Verde	TX	S	30.28852654	-100.69914246	29.23978806	-101.76092529
48467	C	TX, Van Zandt	TX	S	32.83850861	-95.44928741	32.35509491	-96.07679749
48469	C	TX, Victoria	TX	S	29.10404587	-96.64232635	28.48758888	-97.30591583
48471	C	TX, Walker	TX	S	31.05809784	-95.32748413	30.50446129	-95.86306000
48473	C	TX, Waller	TX	S	30.24567986	-95.80325317	29.72794342	-96.19118500
48475	C	TX, Ward	TX	S	31.65180016	-102.76724243	31.26709557	-103.61072540
48477	C	TX, Washington	TX	S	30.39817047	-96.08073425	30.04433250	-96.79455566
48479	C	TX, Webb	TX	S	28.20462608	-98.79808807	27.25985336	-100.21218872
48481	C	TX, Wharton	TX	S	29.63377380	-95.84197998	28.96329117	-96.64031219
48483	C	TX, Wheeler	TX	S	35.61989594	-100.00038147	35.18246460	-100.54022980
48485	C	TX, Wichita	TX	S	34.21265030	-98.42225647	33.83412170	-98.95324707
48487	C	TX, Wilbarger	TX	S	34.45885849	-98.95237732	33.83385468	-99.47579956
48489	C	TX, Willacy	TX	S	26.61176872	-97.16736603	26.29926872	-98.00424194
48491	C	TX, Williamson	TX	S	30.90618706	-97.15522003	30.40284348	-98.04988861
48493	C	TX, Wilson	TX	S	29.44243240	-97.72843933	28.88233376	-98.40733337
48495	C	TX, Winkler	TX	S	32.08723831	-102.79755402	31.65130615	-103.32753754
48497	C	TX, Wise	TX	S	33.43407440	-97.38301849	32.99019241	-97.92163849
48499	C	TX, Wood	TX	S	33.01348877	-95.15030670	32.54154205	-95.66539001
48501	C	TX, Yoakum	TX	S	33.38848877	-102.59423065	32.95854950	-103.06468201
48503	C	TX, Young	TX	S	33.39753342	-98.42043304	32.95230103	-98.95409393
48505	C	TX, Zapata	TX	S	27.31915474	-98.95417786	26.57168198	-99.45379639
48507	C	TX, Zavala	TX	S	29.09133530	-99.40876007	28.64051247	-100.11433411
74300	C	UM, Midway Islands	UM	S	28.32915115	-177.26875305	28.13665009	-177.48493958
49001	C	UT, Beaver	UT	S	38.57654572	-112.33657074	38.14722443	-114.05052185
49003	C	UT, Box Elder	UT	S	42.00124741	-111.87431335	40.99992752	-114.04255676
49005	C	UT, Cache	UT	S	41.99953461	-111.40207672	41.36907959	-112.16395569
49007	C	UT, Carbon	UT	S	39.81422806	-109.87390137	39.46895218	-111.24749756
49009	C	UT, Daggett	UT	S	41.00205994	-109.04824829	40.65360260	-110.00070953
49011	C	UT, Davis	UT	S	41.15364456	-111.73857880	40.77344894	-112.49339294
49013	C	UT, Duchesne	UT	S	40.83420563	-109.96759796	39.80598068	-110.90411377
49015	C	UT, Emery	UT	S	39.70461273	-109.98906708	38.49997711	-111.30712891
49017	C	UT, Garfield	UT	S	38.15398026	-109.92730713	37.53557205	-112.68922424
49019	C	UT, Grand	UT	S	39.49967194	-109.05076599	38.49998093	-110.17897797
49021	C	UT, Iron	UT	S	38.14923096	-112.46693420	37.47407913	-114.05248260
49023	C	UT, Juab	UT	S	40.01164627	-111.58502197	39.31445312	-114.04776764
49025	C	UT, Kane	UT	S	37.54339981	-110.63909912	37.00038528	-112.90147400
49027	C	UT, Millard	UT	S	39.55795288	-112.01412964	38.57070541	-114.05015564
49029	C	UT, Morgan	UT	S	41.37385559	-111.22164154	40.78003311	-111.87617493
49031	C	UT, Piute	UT	S	38.51217651	-111.76673889	38.14556503	-112.51850128
49033	C	UT, Rich	UT	S	42.00161743	-111.04579163	41.14125061	-111.51168060
49035	C	UT, Salt Lake	UT	S	40.92204666	-111.55308533	40.41613007	-112.26351166
49037	C	UT, San Juan	UT	S	38.49998856	-109.04106140	36.99796677	-111.41276550
49039	C	UT, Sanpete	UT	S	39.81313705	-111.24702454	39.03205109	-112.01625061
49041	C	UT, Sevier	UT	S	39.04564285	-111.29802704	38.50186539	-112.52242279
49043	C	UT, Summit	UT	S	41.25177765	-110.00070953	40.54895782	-111.64797211
49045	C	UT, Tooele	UT	S	41.07673645	-112.14508057	39.90324402	-114.04713440
49047	C	UT, Uintah	UT	S	40.85868454	-109.04804230	39.46167374	-110.04703522
49049	C	UT, Utah	UT	S	40.57789993	-110.85769653	39.77664948	-112.21367645
49051	C	UT, Wasatch	UT	S	40.69016266	-110.89176178	39.89960861	-111.62092590
49053	C	UT, Washington	UT	S	37.61848450	-112.89936829	36.99997711	-114.05300140
49055	C	UT, Wayne	UT	S	38.51017761	-109.88567352	38.15008163	-111.84888458
49057	C	UT, Weber	UT	S	41.43382263	-111.42005157	41.07673645	-112.49339294
51001	C	VA, Accomack	VA	S	38.02793503	-75.16643524	37.44965744	-76.23645782
51003	C	VA, Albemarle	VA	S	38.27792358	-78.20809174	37.72253036	-78.83921051
51005	C	VA, Alleghany	VA	S	37.96065903	-79.61216736	37.59640121	-80.29614258
51007	C	VA, Amelia	VA	S	37.49746704	-77.64894104	37.19211578	-78.24082947
51009	C	VA, Amherst	VA	S	37.81404114	-78.86766815	37.38630295	-79.43704224
51011	C	VA, Appomattox	VA	S	37.55254364	-78.59443665	37.20185089	-79.01852417
51013	C	VA, Arlington	VA	S	38.93431091	-77.03170013	38.82731247	-77.17215729
51015	C	VA, Augusta	VA	S	38.47784424	-78.74935150	37.88193512	-79.53273010
51017	C	VA, Bath	VA	S	38.26612473	-79.43802643	37.84445953	-80.05605316
51019	C	VA, Bedford	VA	S	37.61816788	-79.18544769	37.00596237	-79.85805511
51021	C	VA, Bland	VA	S	37.30122757	-80.85462952	36.95241547	-81.46221161
51023	C	VA, Botetourt	VA	S	37.80098724	-79.49855042	37.30917740	-80.07375336
51025	C	VA, Brunswick	VA	S	37.02357483	-77.65583801	36.54415512	-78.04620361
51027	C	VA, Buchanan	VA	S	37.53779984	-81.74012756	37.03821564	-82.31468964
51029	C	VA, Buckingham	VA	S	37.79671097	-78.23972321	37.33068848	-78.83313751
51031	C	VA, Campbell	VA	S	37.43350220	-78.82421112	37.02228928	-79.44288635
51033	C	VA, Caroline	VA	S	38.25261688	-77.06852722	37.77632904	-77.64328003
51035	C	VA, Carroll	VA	S	36.93178177	-80.45428467	36.55783844	-81.04240417
51036	C	VA, Charles City	VA	S	37.49054718	-76.87418365	37.22305679	-77.27157593
51037	C	VA, Charlotte	VA	S	37.24874115	-78.44330597	36.69791031	-78.90458679
51041	C	VA, Chesterfield	VA	S	37.56244659	-77.24531555	37.21699524	-77.87764740
51043	C	VA, Clarke	VA	S	39.26440430	-77.82815552	38.97948074	-78.15197754
51045	C	VA, Craig	VA	S	37.66028976	-79.96903992	37.31489944	-80.47560120
51047	C	VA, Culpeper	VA	S	38.69874954	-77.61872864	38.30910110	-78.23161316
51049	C	VA, Cumberland	VA	S	37.74926376	-78.07252502	37.30154419	-78.46508026
51051	C	VA, Dickenson	VA	S	37.30605316	-82.13645935	36.95583344	-82.55383301
51053	C	VA, Dinwiddie	VA	S	37.27096939	-77.39464569	36.87438965	-77.90034485
51057	C	VA, Essex	VA	S	38.16163254	-76.66818237	37.72858810	-77.17009735
51059	C	VA, Fairfax	VA	S	39.05800629	-77.04029846	38.60561752	-77.53720856
51061	C	VA, Fauquier	VA	S	39.01375198	-77.53122711	38.40915298	-78.13060760
51063	C	VA, Floyd	VA	S	37.12347031	-80.10530853	36.70871735	-80.63398743
51065	C	VA, Fluvanna	VA	S	38.00639725	-78.06321716	37.69041824	-78.49156952
51067	C	VA, Franklin	VA	S	37.23303604	-79.59275055	36.78075027	-80.23545837
51069	C	VA, Frederick	VA	S	39.46601105	-78.03284454	39.00787735	-78.54409027
51071	C	VA, Giles	VA	S	37.48167038	-80.43335724	37.14748383	-81.01448822
51073	C	VA, Gloucester	VA	S	37.60317230	-76.30449677	37.23331070	-76.71230316
51075	C	VA, Goochland	VA	S	37.90523911	-77.61781311	37.56244659	-78.15935516
51077	C	VA, Grayson	VA	S	36.80642319	-80.83795166	36.55914307	-81.67753601
51079	C	VA, Greene	VA	S	38.47550964	-78.28686523	38.18475723	-78.66317749
51081	C	VA, Greensville	VA	S	36.89768600	-77.29687500	36.54463959	-77.76712036
51083	C	VA, Halifax	VA	S	37.06149673	-78.54922485	36.54153442	-79.21863556
51085	C	VA, Hanover	VA	S	38.00822830	-77.10816193	37.53614426	-77.79731750
51087	C	VA, Henrico	VA	S	37.70924377	-77.17749786	37.35311508	-77.65470886
51089	C	VA, Henry	VA	S	36.85614014	-79.64065552	36.54193878	-80.09506226
51091	C	VA, Highland	VA	S	38.59151459	-79.30819702	38.18041992	-79.80870819
51093	C	VA, Isle of Wight	VA	S	37.15382767	-76.44529724	36.64400482	-76.92723083
51095	C	VA, James City	VA	S	37.46707535	-76.57767487	37.15382767	-76.91503906
51097	C	VA, King and Queen	VA	S	37.97199631	-76.64538574	37.43130875	-77.18690491
51099	C	VA, King George	VA	S	38.40102386	-76.99767303	38.14113235	-77.34754944
51101	C	VA, King William	VA	S	37.90913010	-76.77713013	37.51759338	-77.34558105
51103	C	VA, Lancaster	VA	S	37.84127045	-76.15171051	37.58507919	-76.66818237
51105	C	VA, Lee	VA	S	36.89326859	-82.77130890	36.59371567	-83.67541504
51107	C	VA, Loudoun	VA	S	39.32429504	-77.32840729	38.84722900	-77.96204376
51109	C	VA, Louisa	VA	S	38.15209961	-77.68730927	37.72929382	-78.30661011
51111	C	VA, Lunenburg	VA	S	37.12009048	-78.00363922	36.77621460	-78.49302673
51113	C	VA, Madison	VA	S	38.62728119	-78.08298492	38.23062515	-78.45291901
51115	C	VA, Mathews	VA	S	37.54221344	-76.13629913	37.27836227	-76.45190430
51117	C	VA, Mecklenburg	VA	S	36.89122009	-78.02741241	36.54095078	-78.74038696
51119	C	VA, Middlesex	VA	S	37.77838516	-76.14081573	37.51025391	-76.75118256
51121	C	VA, Montgomery	VA	S	37.36679077	-80.17639923	36.98241806	-80.61405945
51125	C	VA, Nelson	VA	S	38.04756546	-78.64093781	37.53564072	-79.17194366
51127	C	VA, New Kent	VA	S	37.62688446	-76.74198151	37.37766647	-77.23505402
51131	C	VA, Northampton	VA	S	37.55591965	-75.59744263	36.99070740	-76.14081573
51133	C	VA, Northumberland	VA	S	38.03497314	-76.17568970	37.66973114	-76.63423157
51135	C	VA, Nottoway	VA	S	37.29623413	-77.79600525	36.98266602	-78.23935699
51137	C	VA, Orange	VA	S	38.39211273	-77.70243835	38.11743546	-78.36979675
51139	C	VA, Page	VA	S	38.83015060	-78.28487396	38.42148590	-78.69131470
51141	C	VA, Patrick	VA	S	36.87213135	-80.04149628	36.54248428	-80.62577820
51143	C	VA, Pittsylvania	VA	S	37.13734436	-79.09226227	36.54073715	-79.71485138
51145	C	VA, Powhatan	VA	S	37.69168854	-77.65391541	37.41493988	-78.13201141
51147	C	VA, Prince Edward	VA	S	37.39797974	-78.23123169	37.07806778	-78.69234467
51149	C	VA, Prince George	VA	S	37.32101059	-76.97244263	36.99298477	-77.39920044
51153	C	VA, Prince William	VA	S	38.94276810	-77.21820068	38.50102234	-77.71559143
51155	C	VA, Pulaski	VA	S	37.24491119	-80.51518250	36.87900162	-80.93062592
51157	C	VA, Rappahannock	VA	S	38.86199951	-77.93572235	38.52228928	-78.33831787
51159	C	VA, Richmond	VA	S	38.12444687	-76.50800323	37.77838516	-76.93788147
51161	C	VA, Roanoke	VA	S	37.42243576	-79.83995056	37.10936356	-80.26207733
51163	C	VA, Rockbridge	VA	S	38.08610535	-79.14421844	37.53288651	-79.68872070
51165	C	VA, Rockingham	VA	S	38.85010147	-78.48600006	38.20661926	-79.22434235
51167	C	VA, Russell	VA	S	37.14254761	-81.78054047	36.70935440	-82.40663147
51169	C	VA, Scott	VA	S	36.88541794	-82.29415131	36.59346771	-82.98512268
51171	C	VA, Shenandoah	VA	S	39.10255814	-78.30054474	38.60471725	-78.86927795
51173	C	VA, Smyth	VA	S	37.01842499	-81.26161957	36.63431931	-81.83684540
51175	C	VA, Southampton	VA	S	36.99625778	-76.81531525	36.54378510	-77.50191498
51177	C	VA, Spotsylvania	VA	S	38.37827301	-77.37030029	37.99116135	-77.95481873
51179	C	VA, Stafford	VA	S	38.58882141	-77.28620148	38.24274826	-77.63542938
51181	C	VA, Surry	VA	S	37.24850082	-76.64157867	36.94445038	-77.15593719
51183	C	VA, Sussex	VA	S	37.11203384	-76.95354462	36.70765686	-77.61902618
51185	C	VA, Tazewell	VA	S	37.33787537	-81.22510529	36.93301392	-81.90165710
51187	C	VA, Warren	VA	S	39.03627777	-78.00416565	38.75774384	-78.38668060
51191	C	VA, Washington	VA	S	36.92901230	-81.60533905	36.59421158	-82.33209229
51193	C	VA, Westmoreland	VA	S	38.27804565	-76.51621246	37.96554184	-77.06393433
51195	C	VA, Wise	VA	S	37.20284271	-82.29859161	36.79984283	-82.87863922
51197	C	VA, Wythe	VA	S	37.07340622	-80.74048615	36.75772095	-81.37942505
51199	C	VA, York	VA	S	37.38013840	-76.13552094	37.09164429	-76.75547028
51510	C	VA, Alexandria	VA	S	38.84441376	-77.03579712	38.78711319	-77.14430237
51515	C	VA, Bedford	VA	S	37.35623169	-79.48721313	37.31535339	-79.55933380
51520	C	VA, Bristol	VA	S	36.67692566	-82.10387421	36.59458542	-82.24356079
51530	C	VA, Buena Vista	VA	S	37.76121521	-79.32757568	37.69577789	-79.38269043
51540	C	VA, Charlottesville	VA	S	38.07063675	-78.44652557	38.00967026	-78.52363586
