DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-02-09T11:24:24.400+00:00,-10.919,165.826,44.6,4.1,Mb,21,112,6.0,0.57,us,us2013lkgy,1362243199514
2013-02-09T11:16:03.200+00:00,-10.884,165.708,42.9,4.1,Mb,18,205,5.8,0.66,us,us2013lkgx,1362243232581
2013-02-09T11:00:28.300+00:00,18.506,-65.095,27.0,2.7,Md,6,245,0.2,0.12,pr,pr13040001,1362329477709
2013-02-09T10:48:29.500+00:00,-11.051,165.299,10.0,4.6,Mb,31,61,5.5,0.99,us,us2013lkg3,1362329511234
2013-02-09T10:47:03.000+00:00,-10.467,166.117,10.0,4.3,Mb,37,115,6.2,0.98,us,us2013lkg4,1362329545860
2013-02-09T10:23:51.600+00:00,-11.882,165.663,10.0,5.1,Mb,117,47,6.1,0.87,us,usc000f4ge,1362313039234
2013-02-09T10:03:30.000+00:00,61.458,-146.684,30.0,2.7,Ml,44,50,,0.48,ak,ak10653596,1362329578485
2013-02-09T09:58:02.600+00:00,37.071,-104.863,5.0,2.9,Ml,14,83,0.4,0.92,us,usc000f4g2,1362313039243
2013-02-09T09:40:13.400+00:00,-11.116,165.128,10.0,4.3,Mb,22,155,5.4,0.86,us,us2013lkg5,1362329613493
2013-02-09T09:04:48.200+00:00,-11.259,165.795,10.0,4.4,Mb,35,133,6.0,1.03,us,us2013lkg1,1362329647643
2013-02-09T08:40:03.100+00:00,-11.107,116.337,24.6,4.8,Mb,190,32,3.4,0.99,us,usc000f4fk,1361967473979
2013-02-09T08:04:05.500+00:00,-11.243,165.683,10.0,5.4,Mb,268,25,5.9,0.96,us,usc000f4fa,1361967473983
2013-02-09T07:34:31.100+00:00,-10.826,165.121,10.0,4.8,Mb,65,101,5.3,0.86,us,usc000f4f3,1361967473987
2013-02-09T06:44:23.490+00:00,-11.868,165.059,10.5,5.0,mb,36,111,5.6,0.96,us,usa000g3e8,1360393300884
2013-02-09T06:42:03.930+00:00,-10.907,165.134,9.9,4.6,mb,20,143,5.3,1.33,us,usa000g3ea,1360394282660
2013-02-09T06:38:54.500+00:00,18.219,-64.757,14.0,2.8,Md,7,227,0.2,0.09,pr,pr13040000,1361114931504
2013-02-09T05:45:01.300+00:00,-11.079,161.579,39.7,4.8,Mb,87,40,2.3,0.83,us,usc000f4ec,1361967473996
2013-02-09T05:32:07.800+00:00,-10.886,165.966,9.0,5.5,Mt,201,29,6.1,0.84,us,usc000f4e9,1361982796131
2013-02-09T04:43:08.200+00:00,36.880,141.085,38.2,5.0,Mb,257,65,2.3,0.58,us,usc000f4du,1361103347913
2013-02-09T03:01:11.700+00:00,-10.898,165.770,20.8,4.5,Mb,22,76,5.9,0.67,us,us2013lkae,1361114965349
2013-02-09T02:50:38.500+00:00,2.301,99.179,163.0,4.6,Mb,56,65,1.9,0.53,us,usc000f4ci,1361103250178
2013-02-09T02:47:30.200+00:00,-11.345,165.850,19.7,4.8,Mb,61,79,6.1,0.82,us,usc000f4cf,1361103080616
2013-02-09T02:16:56.000+00:00,-7.050,117.125,604.8,4.5,Mb,98,32,3.3,0.80,us,usc000f4c0,1361103218517
2013-02-09T00:02:32.000+00:00,38.813,-122.819,2.5,3.0,Ml,,25,0.0,0.08,nc,nc71933985,1360624626363
2013-02-08T23:47:37.000+00:00,18.993,-65.225,30.0,3.1,Md,6,230,0.7,0.28,pr,pr13039002,1360368991664
2013-02-08T23:16:30.500+00:00,-11.047,166.719,34.7,5.5,Mt,171,119,6.8,0.80,us,usc000f499,1361049344249
2013-02-08T23:15:38.500+00:00,-10.913,165.790,35.2,5.0,mb,111,68,5.9,0.59,us,usc000f496,1360368921228
2013-02-08T22:45:12.100+00:00,-10.913,165.907,35.0,5.0,Mb,67,43,6.0,0.87,us,usc000f48q,1361016659148
2013-02-08T22:30:17.400+00:00,-10.931,165.694,35.1,4.7,mb,26,111,5.9,0.86,us,usc000f48l,1360380487667
2013-02-08T22:29:44.600+00:00,-11.346,165.223,35.2,4.0,Mb,8,238,5.5,1.06,us,usc000f4cr,1361016659135
2013-02-08T22:25:30.600+00:00,-10.990,165.809,35.2,4.9,Mb,33,68,6.0,1.12,us,usc000f48j,1361016659140
2013-02-08T21:06:11.700+00:00,15.009,-92.658,102.8,4.7,Mb,176,151,1.4,1.06,us,usc000f46p,1361016892616
2013-02-08T20:05:51.100+00:00,-10.953,165.882,24.9,5.2,Mb,88,40,6.0,1.02,us,usc000f451,1361016659174
2013-02-08T19:32:04.300+00:00,36.076,69.981,93.0,4.4,Mb,41,79,1.7,1.38,us,usc000f44c,1361016769916
2013-02-08T19:31:46.300+00:00,4.432,126.170,138.1,4.7,Mb,58,68,2.7,0.84,us,usc000f44j,1361016923552
2013-02-08T19:09:10.900+00:00,-10.870,166.053,23.6,5.1,Mb,50,68,6.2,1.02,us,usc000f447,1361016656830
2013-02-08T18:10:44.500+00:00,-10.739,165.968,8.1,5.3,Mb,178,90,6.1,1.35,us,usc000f435,1361016656835
2013-02-08T18:07:57.200+00:00,-10.966,166.494,96.2,5.7,Mt,285,22,6.6,0.83,us,usc000f42w,1361029697408
2013-02-08T18:07:57.000+00:00,58.672,-154.042,90.0,2.5,Ml,,,,0.29,ak,ak10653115,1360901072186
2013-02-08T17:59:51.700+00:00,-6.282,154.784,74.1,5.8,Mb,475,11,3.3,0.94,us,usc000f42i,1361029974163
2013-02-08T17:49:29.000+00:00,53.218,-164.541,49.8,2.5,Ml,,,,0.61,ak,ak10656392,1360901080027
2013-02-08T17:48:51.800+00:00,-6.099,148.901,74.3,4.9,Mb,98,29,3.8,0.97,us,usc000f42c,1361016955239
2013-02-08T17:42:31.400+00:00,-10.947,165.478,2.0,5.1,Mb,143,58,5.6,0.89,us,usc000f42a,1361016657946
2013-02-08T17:10:32.700+00:00,18.661,-68.545,181.0,3.9,Md,14,335,1.0,0.50,pr,pr13039001,1360351167278
2013-02-08T15:57:46.600+00:00,-34.701,-71.877,91.8,4.0,Ml,13,158,1.8,0.85,us,usc000f4lm,1361016657951
2013-02-08T15:56:09.600+00:00,-11.370,165.449,10.0,4.8,Mb,22,90,5.7,0.97,us,usc000f410,1361016657955
2013-02-08T15:46:12.540+00:00,-10.721,166.130,10.0,4.8,mb,16,134,6.2,1.36,us,usc000f40u,1360340780970
2013-02-08T15:42:59.600+00:00,-10.951,166.056,10.1,4.6,Mb,18,144,6.2,1.24,us,usc000f40s,1361016657960
2013-02-08T15:26:38.500+00:00,-10.932,166.021,21.0,7.1,Mw,267,29,6.2,0.85,us,usc000f40j,1361029791258
2013-02-08T15:00:12.600+00:00,-10.984,165.867,10.1,5.2,mb,88,75,6.0,0.97,us,usc000f40d,1360337363144
2013-02-08T14:20:19.000+00:00,63.603,-150.778,12.4,3.2,Ml,,,,0.88,ak,ak10653038,1360901071144
2013-02-08T14:14:09.200+00:00,-10.965,165.878,10.0,5.2,Mb,25,112,6.0,1.31,us,usc000f407,1361016657969
2013-02-08T14:11:24.000+00:00,53.836,-164.154,25.8,2.5,Ml,,,,0.59,ak,ak10653037,1360901070129
2013-02-08T14:10:38.300+00:00,-11.108,165.872,10.0,5.3,Mb,26,227,6.1,1.05,us,usc000f3zv,1361016658973
2013-02-08T13:54:58.500+00:00,-30.264,-177.540,19.7,4.8,Mb,30,119,1.1,1.12,us,us2013ljll,1362410606000
2013-02-08T13:54:13.800+00:00,-10.884,165.674,49.5,4.3,Mb,33,68,5.8,0.61,us,us2013ljlk,1362410740000
2013-02-08T13:43:10.100+00:00,-12.099,165.259,51.6,4.5,Mb,17,122,9.0,0.44,us,us2013ljlj,1362410875000
2013-02-08T13:39:27.700+00:00,-10.906,165.882,9.9,4.8,Mb,28,198,6.0,0.75,us,usc000f3ze,1361016658978
2013-02-08T13:28:09.000+00:00,-10.852,166.785,10.1,4.9,Mb,42,130,6.9,0.39,us,usc000f3zu,1361016658982
2013-02-08T13:20:31.200+00:00,33.231,-119.211,15.0,2.7,Ml,,194,0.3,0.25,ci,ci15283297,1360357400560
2013-02-08T13:18:18.300+00:00,-11.047,165.834,45.8,4.7,Mb,18,187,6.0,1.20,us,us2013ljli,1362411008000
2013-02-08T13:16:04.000+00:00,-10.774,166.528,72.2,4.8,Mb,27,166,6.6,1.00,us,us2013ljlh,1362411144000
2013-02-08T13:10:32.400+00:00,-10.692,166.360,95.8,4.6,Mb,31,130,6.4,0.83,us,us2013ljlg,1362411279000
2013-02-08T13:06:39.000+00:00,-10.636,166.366,82.9,4.7,Mb,37,65,6.4,1.18,us,us2013ljlf,1362411415000
2013-02-08T12:34:00.900+00:00,1.186,126.589,10.1,4.7,Mb,36,119,0.9,0.23,us,usc000f3yg,1361016658986
2013-02-08T12:09:19.500+00:00,-10.967,165.882,9.9,5.1,Mb,37,61,6.0,0.87,us,usc000f3y5,1361016658990
2013-02-08T12:03:39.340+00:00,-10.900,165.962,10.0,5.0,mb,59,49,6.1,0.73,us,usc000f3y3,1360326805777
2013-02-08T11:56:11.300+00:00,-10.918,165.929,10.1,5.0,Mb,51,112,6.1,0.77,us,usc000f3xz,1361016658994
2013-02-08T11:39:41.900+00:00,-10.948,165.895,10.1,5.1,Mb,52,83,6.0,0.99,us,usc000f3xn,1361016658998
2013-02-08T11:25:41.300+00:00,-11.427,165.437,10.0,4.9,Mb,26,223,5.7,0.83,us,usc000f3xg,1361016659002
2013-02-08T11:12:13.400+00:00,-10.904,165.896,18.0,6.8,Mw,299,25,6.0,0.88,us,usc000f3x8,1361040704170
2013-02-08T10:31:34.800+00:00,19.759,-156.194,39.1,2.5,Md,,259,0.2,0.16,hv,hv60464711,1360319620470
2013-02-08T09:28:08.800+00:00,-11.174,164.697,10.0,4.6,Mb,24,72,5.0,0.77,us,usc000f3w8,1361016659010
2013-02-08T09:18:43.000+00:00,-11.885,165.797,10.1,4.8,Mb,32,140,6.2,1.49,us,usc000f3vx,1361016659015
2013-02-08T09:09:01.500+00:00,-10.914,164.739,10.0,5.5,Mt,173,40,4.9,0.58,us,usc000f3vv,1361040880856
2013-02-08T08:50:02.800+00:00,-10.894,164.797,10.0,4.3,Mb,25,140,5.0,0.98,us,us2013ljle,1362411552000
2013-02-08T08:47:56.420+00:00,-10.852,164.647,10.0,4.8,mb,41,111,4.8,1.05,us,usc000fcnp,1362315226054
2013-02-08T08:47:56.200+00:00,-10.842,164.669,10.0,4.7,Mb,43,112,4.9,1.14,us,us2013ljfi,1362411687000
2013-02-08T08:47:12.200+00:00,-11.721,165.128,10.0,4.5,Mb,37,50,5.6,0.89,us,us2013ljld,1362399449555
2013-02-08T08:27:47.900+00:00,-11.466,165.874,10.0,4.3,Mb,25,90,6.2,1.01,us,us2013ljlc,1362329714637
2013-02-08T08:25:11.100+00:00,-10.964,164.784,10.0,4.6,Mb,33,47,5.0,1.05,us,us2013ljlb,1362329748444
2013-02-08T08:24:02.780+00:00,-10.895,165.776,10.2,4.7,mb,25,94,5.9,0.83,us,usa000g35h,1360319665794
2013-02-08T08:24:02.600+00:00,-10.898,165.754,10.0,4.7,Mb,50,86,5.9,0.97,us,us2013ljla,1362329781901
2013-02-08T08:14:59.800+00:00,-11.020,165.404,10.0,4.9,mb,25,71,5.6,1.12,us,usa000g35f,1360312427331
2013-02-08T08:10:29.500+00:00,-10.954,164.730,10.0,4.1,Mb,14,144,4.9,0.99,us,us2013ljk9,1362329814935
2013-02-08T08:03:35.600+00:00,-11.003,165.703,10.0,5.2,Mb,172,29,5.9,0.75,us,usc000f3um,1361967474004
2013-02-08T07:45:01.500+00:00,-10.963,164.781,10.0,4.8,Mb,68,79,5.0,0.93,us,us2013ljk8,1362329848771
2013-02-08T07:44:02.000+00:00,-23.192,-68.955,96.1,4.0,Mb,43,76,1.4,,us,us2013ljk7,1362329884652
2013-02-08T07:44:01.000+00:00,55.592,-134.949,20.0,2.6,Ml,,,,0.33,ak,ak10656369,1360901076909
2013-02-08T07:43:05.300+00:00,-11.018,164.688,10.0,4.3,Mb,19,144,4.9,0.76,us,us2013ljk6,1362329919417
2013-02-08T07:35:04.610+00:00,-10.927,164.827,10.0,4.9,mb,43,75,5.0,0.74,us,usa000g34y,1360320836969
2013-02-08T07:33:06.000+00:00,54.215,-174.391,34.7,2.9,Ml,,,,0.61,ak,ak10656368,1360901076898
2013-02-08T07:30:23.500+00:00,-10.903,165.744,10.0,4.3,Mb,26,115,5.9,1.17,us,us2013ljk5,1362329953364
2013-02-08T07:23:46.700+00:00,-11.545,165.141,10.0,4.5,Mb,25,90,9.0,1.13,us,us2013ljk4,1362329986247
2013-02-08T07:04:11.200+00:00,-10.924,164.736,11.1,4.7,Mb,138,29,4.9,0.81,us,usc000f3t7,1361967474009
2013-02-08T06:45:10.200+00:00,-10.856,164.760,10.0,4.6,Mb,45,86,4.9,1.11,us,us2013ljk3,1362330020884
2013-02-08T06:27:03.300+00:00,-11.891,165.373,10.0,4.5,Mb,36,112,5.9,1.09,us,us2013ljk2,1362243266385
2013-02-08T06:18:40.900+00:00,-25.505,-116.418,10.0,4.5,mb,18,155,45.8,1.33,us,usa000g34r,1360323448773
2013-02-08T06:17:02.300+00:00,-11.481,164.957,10.0,4.5,Mb,32,79,5.3,0.94,us,us2013ljk1,1362243299559
2013-02-08T05:56:20.200+00:00,-10.800,165.802,10.0,4.1,Mb,12,151,5.9,1.17,us,us2013ljkz,1362243334140
2013-02-08T05:35:52.200+00:00,-15.706,-176.713,264.1,4.1,Mb,19,126,5.4,0.61,us,us2013ljky,1362243368969
2013-02-08T05:34:09.302+00:00,38.435,-116.441,12.2,2.6,ml,11,229,1.1,0.17,nn,nn00402301,1361032965094
2013-02-08T05:29:35.300+00:00,-11.302,165.765,17.1,4.8,Mb,90,58,6.0,1.10,us,usc000f3s2,1361967474013
2013-02-08T05:18:50.100+00:00,-11.308,164.816,8.1,4.1,Mb,21,119,5.1,0.74,us,us2013ljkx,1362226558004
2013-02-08T05:15:54.300+00:00,38.130,142.925,46.1,4.5,Mb,154,50,3.9,0.81,us,usc000f3ru,1361967474018
2013-02-08T05:14:43.500+00:00,-60.242,-26.657,35.0,4.4,Mb,25,86,9.0,0.99,us,us2013ljkw,1362155909535
2013-02-08T05:09:57.000+00:00,-60.529,-26.614,49.2,4.7,Mb,85,90,8.2,1.18,us,us2013ljkv,1362155938892
2013-02-08T05:07:57.900+00:00,19.313,-155.215,8.4,2.5,Ml,,130,0.1,0.13,hv,hv60464611,1360300425561
2013-02-08T05:03:48.060+00:00,-11.020,165.721,27.7,4.7,mb,31,64,5.9,1.09,us,usa000g368,1360325066765
2013-02-08T04:51:45.600+00:00,33.185,-115.601,1.3,2.7,Ml,,40,0.0,0.30,ci,ci15283097,1361033003977
2013-02-08T04:48:19.700+00:00,-10.983,164.818,15.0,4.8,Mb,66,40,5.0,0.81,us,usc000f3rh,1361016662045
2013-02-08T04:38:10.100+00:00,36.511,71.421,96.4,4.5,Mb,41,76,2.6,1.41,us,usc000f3rb,1361016831064
2013-02-08T04:26:16.500+00:00,-11.042,165.820,15.8,5.5,Mt,184,76,6.0,0.55,us,usc000f3r7,1361029749753
2013-02-08T04:23:38.720+00:00,-10.501,165.634,15.0,4.6,mb,27,110,5.7,0.78,us,usc000f3r3,1360299787817
2013-02-08T03:54:41.600+00:00,30.495,69.543,10.0,4.5,Mb,36,176,4.1,0.72,us,us2013ljal,1361115000107
2013-02-08T03:54:41.600+00:00,30.495,69.543,10.0,4.5,Mb,36,176,4.1,0.72,us,usc000f3qv,1361016659079
2013-02-08T03:39:28.900+00:00,18.517,-64.984,34.0,2.6,Md,6,194,0.2,0.27,pr,pr13039000,1360296300649
2013-02-08T03:19:52.700+00:00,37.786,-113.125,4.3,2.8,Ml,,50,0.1,0.14,uu,uu60012717,1360940034492
2013-02-08T02:47:02.900+00:00,37.773,-113.129,0.2,3.7,Ml,,68,0.1,0.17,uu,uu60012707,1361016659090
2013-02-08T02:00:13.150+00:00,-10.722,165.322,10.0,4.7,mb,18,71,5.4,1.27,us,usc000f3pq,1360290361256
2013-02-08T00:54:16.400+00:00,39.149,142.927,39.0,4.7,Mb,42,155,2.9,0.65,us,usc000f3p8,1361016659098
2013-02-08T00:25:58.300+00:00,-10.986,165.785,15.0,4.7,Mb,33,112,5.9,0.34,us,usc000f3nr,1361016659104
2013-02-08T00:12:57.600+00:00,-11.689,165.474,15.0,5.1,Mb,182,40,5.9,0.71,us,usc000f3ng,1361016659110
2013-02-07T23:19:08.200+00:00,53.418,6.606,10.0,3.6,Ml,25,83,3.0,1.25,us,usc000f3vu,1360930190799
2013-02-07T22:47:57.800+00:00,29.253,141.980,19.1,4.6,Mb,74,83,7.9,0.58,us,usc000f3m0,1360930252209
2013-02-07T22:32:11.000+00:00,53.527,-163.183,20.0,2.6,Ml,14,241,,0.66,ak,ak10652551,1360715598429
2013-02-07T21:56:24.300+00:00,-10.889,165.672,11.2,4.6,Mb,31,112,5.8,0.83,us,usc000f3l3,1360930124988
2013-02-07T21:40:54.700+00:00,-10.887,165.742,19.8,5.1,Mb,101,65,5.9,0.59,us,usc000f3kk,1360930124992
2013-02-07T21:38:26.200+00:00,-4.416,143.008,111.8,5.0,Mb,157,22,4.9,0.76,us,usc000f3k8,1360930316602
2013-02-07T20:51:52.000+00:00,-10.890,165.068,10.0,4.9,Mb,33,104,5.2,0.94,us,usc000f3jb,1360930125032
2013-02-07T20:45:18.500+00:00,-10.909,165.773,10.0,5.0,Mb,38,68,5.9,0.96,us,usc000f3iy,1360930125019
2013-02-07T20:41:37.000+00:00,-0.389,124.356,48.0,4.7,Mb,31,68,1.7,1.40,us,usc000f3im,1360930125023
2013-02-07T20:20:06.900+00:00,-10.856,165.706,10.0,5.2,Mb,201,36,5.8,0.71,us,usc000f3i3,1360930123664
2013-02-07T20:02:21.800+00:00,37.788,-113.124,2.1,3.5,Ml,,50,0.1,0.17,uu,uu60012622,1360964208912
2013-02-07T19:48:19.000+00:00,-10.872,165.717,10.2,5.8,Mt,230,29,5.9,0.94,us,usc000f3hb,1361048308268
2013-02-07T19:43:12.700+00:00,-11.023,165.629,10.0,4.9,Mb,21,72,5.8,1.56,us,usc000f3h3,1360930123677
2013-02-07T19:29:55.500+00:00,37.804,-113.106,2.4,3.1,Ml,,54,0.1,0.18,uu,uu60012602,1360963722327
2013-02-07T19:25:15.100+00:00,-10.983,165.677,9.9,5.0,Mb,27,112,5.8,0.54,us,usc000f3gf,1360930123681
2013-02-07T18:59:16.100+00:00,-11.001,165.658,10.0,6.7,Mw,341,40,5.8,0.86,us,usc000f3fx,1360932603090
2013-02-07T18:08:19.000+00:00,51.543,-174.155,26.1,2.5,Ml,,,,0.27,ak,ak10652276,1360715596325
2013-02-07T17:59:00.900+00:00,-10.939,165.521,10.0,4.8,Mb,28,68,5.7,1.24,us,usc000f3es,1360930123689
2013-02-07T17:58:48.000+00:00,18.840,-67.250,11.0,2.9,Md,17,256,0.4,0.23,pr,pr13038004,1360264587703
2013-02-07T17:49:46.500+00:00,-11.238,165.921,14.2,5.1,Mb,40,101,6.1,0.59,us,usc000f3f4,1360930123693
2013-02-07T17:21:47.800+00:00,18.488,-65.287,102.0,2.6,Md,7,223,0.2,0.15,pr,pr13038005,1360930123698
2013-02-07T15:44:17.000+00:00,52.662,-171.963,97.2,3.4,Ml,,,,0.55,ak,ak10652227,1360715595245
2013-02-07T15:37:28.000+00:00,-21.087,-67.424,172.7,4.3,Mb,17,101,2.0,1.41,us,usc000f3c5,1360930220973
2013-02-07T15:22:39.500+00:00,-5.628,103.245,61.5,4.7,Mb,73,90,1.3,1.30,us,usc000f3bw,1360930281427
2013-02-07T15:05:10.700+00:00,-11.043,165.656,30.2,5.0,Mb,97,40,5.8,1.31,us,usc000f3bj,1360930123710
2013-02-07T15:04:39.000+00:00,37.406,-118.600,12.0,3.0,Ml,,68,0.0,0.06,nc,nc71933130,1360930123727
2013-02-07T14:57:24.100+00:00,28.007,104.236,40.3,4.7,Mb,55,72,3.2,0.76,us,us2013likq,1362411944000
2013-02-07T14:25:53.500+00:00,-11.014,164.786,39.5,4.6,Mb,22,119,5.0,0.91,us,us2013likp,1362412105000
2013-02-07T14:05:56.200+00:00,-11.028,164.816,10.1,5.0,Mb,148,32,5.0,0.88,us,usc000f37s,1360930123732
2013-02-07T13:46:36.500+00:00,-10.826,165.675,10.0,4.8,Mb,33,112,5.8,1.15,us,usc000f36f,1360930123737
2013-02-07T13:45:41.300+00:00,-11.628,165.016,41.8,4.6,Mb,25,108,5.4,1.04,us,us2013likn,1362412240000
2013-02-07T13:28:33.700+00:00,-11.242,165.285,23.9,4.6,Mb,30,101,5.5,0.35,us,us2013likm,1362412375000
2013-02-07T13:23:18.100+00:00,-10.768,165.434,16.1,4.8,Mb,42,72,5.6,1.07,us,usc000f37u,1360930123741
2013-02-07T13:07:11.260+00:00,12.814,-87.771,98.2,4.5,mb,17,178,1.3,1.02,us,usc000f4m9,1360441529778
2013-02-07T12:36:49.410+00:00,-10.823,165.173,10.2,5.1,mb,158,48,5.3,0.68,us,usc000f357,1360242237586
2013-02-07T11:30:16.700+00:00,-8.687,168.268,15.2,4.9,Mb,83,115,8.2,0.59,us,usc000f34k,1360930123745
2013-02-07T11:16:32.000+00:00,55.960,-135.289,20.2,3.4,Ml,,,,0.72,ak,ak10652163,1360715771991
2013-02-07T10:23:29.690+00:00,-10.672,164.875,21.3,4.8,mb,45,68,5.0,0.92,us,usc000f33p,1360234309136
2013-02-07T10:14:30.200+00:00,18.794,-64.447,53.0,3.2,Md,18,252,0.1,0.40,pr,pr13038002,1360234583539
2013-02-07T09:50:08.000+00:00,-11.048,164.820,10.0,4.7,Mb,75,65,5.1,0.63,us,usc000f33h,1360930123750
2013-02-07T09:47:59.000+00:00,55.574,-135.307,10.0,2.5,Ml,,,,1.28,ak,ak10654947,1360715592004
2013-02-07T09:40:38.200+00:00,18.595,-65.199,78.0,2.6,Md,4,252,0.3,0.15,pr,pr13038003,1360244000611
2013-02-07T09:39:06.000+00:00,66.009,-148.202,17.2,3.0,Ml,,,,0.79,ak,ak10652144,1360715587765
2013-02-07T09:36:54.600+00:00,-6.607,-74.291,163.1,4.5,Mb,155,115,5.9,0.65,us,usc000f33e,1360930123757
2013-02-07T08:57:45.000+00:00,55.498,-135.349,10.0,3.1,Ml,,,,1.10,ak,ak10654940,1360715590948
2013-02-07T08:20:42.100+00:00,-10.690,164.597,10.2,4.7,Mb,57,50,4.7,1.01,us,usc000f32s,1360930123761
2013-02-07T08:06:30.000+00:00,54.208,-162.513,31.3,2.9,Ml,,,,0.72,ak,ak10652121,1360715385106
2013-02-07T08:03:41.000+00:00,-11.025,164.750,10.0,5.8,Mw,248,58,5.0,0.68,us,usc000f329,1360932806151
2013-02-07T08:03:30.400+00:00,0.245,98.498,35.2,4.9,Mb,44,122,1.4,0.88,us,usc000f32b,1360930123769
2013-02-07T07:38:18.630+00:00,-33.653,77.585,10.0,4.8,mb,29,65,22.3,0.74,us,usc000f323,1360225300745
2013-02-07T07:19:51.490+00:00,-15.586,-173.142,10.0,5.1,mb,330,45,18.8,1.13,us,usc000f31w,1360294022000
2013-02-07T07:11:19.790+00:00,-10.972,165.492,10.0,5.3,mb,224,62,10.7,0.56,us,usc000f31u,1360222844690
2013-02-07T07:08:20.000+00:00,55.511,-135.286,13.9,2.5,Ml,4,266,,0.48,ak,ak10654927,1360715390450
2013-02-07T06:51:13.200+00:00,-10.717,165.568,10.0,4.7,Mb,79,61,5.7,0.83,us,us2013likk,1362313039311
2013-02-07T06:40:01.700+00:00,18.729,-64.280,41.0,2.9,Md,6,313,0.0,0.12,pr,pr13038001,1362243435492
2013-02-07T06:01:31.300+00:00,-11.236,165.305,10.0,4.4,Mb,41,101,9.0,0.64,us,us2013likl,1362330054915
2013-02-07T05:58:07.300+00:00,-13.646,170.382,10.0,4.6,Mb,38,58,8.4,0.78,us,us2013likj,1362243469912
2013-02-07T05:41:37.400+00:00,-11.382,165.209,10.0,4.6,Mb,38,104,5.5,0.86,us,us2013liki,1362243504157
2013-02-07T05:30:18.000+00:00,45.410,-71.440,5.0,3.1,mb_Lg,,,,0.68,us,usc000f3uz,1360314759469
2013-02-07T05:27:37.200+00:00,-21.226,-176.354,199.6,4.5,Mb,36,76,6.4,1.05,us,usc000f30l,1362226558033
2013-02-07T05:20:25.700+00:00,17.110,-68.490,9.0,3.7,Md,15,263,1.6,0.25,pr,pr13038000,1362243538055
2013-02-07T05:17:32.800+00:00,-11.241,165.243,10.0,4.5,Mb,33,115,5.5,0.92,us,us2013likh,1362243571388
2013-02-07T05:14:16.000+00:00,-11.211,164.995,10.0,4.3,Mb,24,115,5.3,0.90,us,us2013likg,1362243605209
2013-02-07T05:07:40.300+00:00,-15.184,167.508,127.3,4.4,Mb,32,176,6.3,0.91,us,us2013likf,1362243640156
2013-02-07T03:52:56.500+00:00,-11.669,165.050,35.0,5.0,Mb,31,65,5.5,0.96,us,usc000f306,1360930123777
2013-02-07T02:59:59.800+00:00,-11.430,165.204,35.0,4.9,mb,90,56,10.7,0.51,us,usc000f2zp,1360208626885
2013-02-07T02:56:29.000+00:00,-10.735,165.442,27.2,4.9,Mb,124,65,5.6,0.64,us,usc000f2ze,1360930123782
2013-02-07T02:46:08.100+00:00,-10.767,165.265,24.6,4.8,Mb,53,65,5.4,0.64,us,usc000f2zc,1360930123788
2013-02-07T02:42:29.100+00:00,-11.753,164.950,26.6,4.9,Mb,107,58,5.4,0.86,us,usc000f2zq,1360930123792
2013-02-07T02:17:24.700+00:00,-10.636,164.824,52.0,5.2,Mb,35,126,4.9,1.18,us,usc000f2z4,1360930123796
2013-02-07T01:47:22.000+00:00,52.329,-165.219,7.5,2.6,Ml,,,,0.26,ak,ak10654902,1360715388192
2013-02-07T01:00:48.800+00:00,-11.819,164.824,34.2,5.2,Mb,118,54,5.3,1.02,us,usc000f2w6,1360930123800
2013-02-07T00:56:47.000+00:00,-11.667,164.783,35.1,5.1,Mb,72,65,9.0,0.71,us,usc000f2x3,1360930123805
2013-02-07T00:41:32.600+00:00,1.361,98.945,96.3,5.0,Mb,105,72,1.4,0.93,us,usc000f2vc,1361794667056
2013-02-07T00:30:10.700+00:00,-11.658,164.940,8.0,6.0,Mw,343,25,5.4,0.77,us,usc000f2ul,1362407449709
2013-02-07T00:28:31.000+00:00,52.870,-173.601,162.4,2.8,Ml,,,,0.73,ak,ak10651692,1360715382917
2013-02-07T00:16:27.800+00:00,-10.826,164.877,24.6,4.8,Mb,29,68,5.0,0.70,us,usc000f2u2,1360930123823
2013-02-06T23:49:35.400+00:00,-11.770,164.942,10.5,5.2,Mb,150,65,5.4,0.79,us,usc000f2u6,1360843732399
2013-02-06T23:39:00.900+00:00,-11.767,164.787,10.5,5.0,Mb,102,50,5.3,0.79,us,usc000f2t0,1360843732417
2013-02-06T23:30:27.950+00:00,-10.775,165.033,10.2,5.0,mb,30,42,5.2,0.98,us,usa000g2qw,1360270682754
2013-02-06T23:23:52.280+00:00,-10.861,165.305,9.4,4.8,mb,28,54,5.5,1.29,us,usc000f2sb,1360197104978
2013-02-06T22:40:22.000+00:00,59.512,-138.972,13.1,3.1,Ml,,,,0.77,ak,ak10651644,1360370922567
2013-02-06T22:34:07.000+00:00,67.324,-163.227,23.3,2.5,Ml,,,,0.69,ak,ak10653347,1360370925867
2013-02-06T22:24:26.600+00:00,-10.957,165.441,10.0,5.0,Mb,39,65,5.6,1.23,us,usc000f2qd,1360843732315
2013-02-06T22:20:18.100+00:00,-11.091,165.666,9.9,5.6,Mt,174,65,5.9,0.70,us,usc000f2pu,1360843732337
2013-02-06T22:12:17.800+00:00,-1.547,100.261,10.0,5.3,Mt,159,36,2.0,1.15,us,usc000f2p0,1361806649044
